CreationYear,CreationMonth,TagName,PostCount,Rank
"2015","1","macos","999","54"
"2015","1","postgresql","985","55"
"2015","1","apache","969","56"
"2015","1","iphone","930","57"
"2015","1","image","925","58"
"2015","1","scala","898","59"
"2015","1","algorithm","896","60"
"2015","1","excel-vba","891","61"
"2015","1","symfony","852","62"
"2015","1","rest","819","63"
"2015","1","entity-framework","815","64"
"2015","1",".htaccess","813","65"
"2015","1","ruby-on-rails-4","811","66"
"2015","1","facebook","808","67"
"2015","1","list","805","68"
"2015","1","performance","801","69"
"2015","1","cordova","797","70"
"2015","1","sqlite","791","71"
"2015","1","android-studio","788","72"
"2015","1","hibernate","785","73"
"2015","1","function","777","74"
"2015","1","swing","761","75"
"2015","1","maven","745","76"
"2015","1","shell","743","77"
"2015","1","winforms","710","78"
"2015","1","qt","708","79"
"2015","1","python-3.x","697","80"
"2015","1","visual-studio-2013","693","81"
"2015","1","google-chrome","689","82"
"2015","1","powershell","687","83"
"2015","1","google-maps","659","84"
"2015","1","spring-mvc","655","85"
"2015","1","sorting","655","85"
"2015","1","loops","650","87"
"2015","1","uitableview","649","88"
"2015","1","file","635","89"
"2015","1","unit-testing","617","90"
"2015","1","xaml","617","90"
"2015","1","sockets","614","92"
"2015","1","meteor","611","93"
"2015","1","perl","606","94"
"2015","1","csv","603","95"
"2015","1","parse-platform","602","96"
"2015","1","c++11","601","97"
"2015","1","date","597","98"
"2015","1","validation","594","99"
"2015","1","web-services","592","100"
"2015","2","javascript","18750","1"
"2015","2","java","16830","2"
"2015","2","php","13632","3"
"2015","2","android","12446","4"
"2015","2","c#","11856","5"
"2015","2","python","10228","6"
"2015","2","html","10172","7"
"2015","2","jquery","10047","8"
"2015","2","ios","7461","9"
"2015","2","css","6913","10"
"2015","2","c++","6497","11"
"2015","2","mysql","5942","12"
"2015","2","angularjs","4627","13"
"2015","2","sql","4380","14"
"2015","2","arrays","3620","15"
"2015","2","c","3382","16"
"2015","2","swift","3247","17"
"2015","2","objective-c","3181","18"
"2015","2","ruby-on-rails","3100","19"
"2015","2","r","2982","20"
"2015","2","asp.net","2787","21"
"2015","2","json","2726","22"
"2015","2","sql-server","2625","23"
"2015","2","node.js","2580","24"
"2015","2","ruby","2262","25"
"2015","2","regex","2190","26"
"2015","2","ajax","2169","27"
"2015","2","excel","1953","28"
"2015","2","linux","1952","29"
"2015","2","asp.net-mvc","1925","30"
"2015","2","xml","1860","31"
"2015","2",".net","1838","32"
"2015","2","django","1687","33"
"2015","2","wordpress","1680","34"
"2015","2","xcode","1644","35"
"2015","2","string","1531","36"
"2015","2","spring","1526","37"
"2015","2","twitter-bootstrap","1489","38"
"2015","2","vba","1484","39"
"2015","2","database","1389","40"
"2015","2","eclipse","1340","41"
"2015","2","bash","1310","42"
"2015","2","wpf","1288","43"
"2015","2","mongodb","1241","44"
"2015","2","vb.net","1219","45"
"2015","2","matlab","1192","46"
"2015","2","windows","1177","47"
"2015","2","laravel","1174","48"
"2015","2","multithreading","1169","49"
"2015","2","git","1162","50"
"2015","2","python-2.7","1149","51"
"2015","2","oracle","1111","52"
"2015","2","iphone","1049","53"
"2015","2","forms","1023","54"
"2015","2","algorithm","960","55"
"2015","2","apache","941","56"
"2015","2","postgresql","935","57"
"2015","2","list","922","58"
"2015","2","macos","904","59"
"2015","2","excel-vba","902","60"
"2015","2","image","891","61"
"2015","2","scala","883","62"
"2015","2","function","830","63"
"2015","2","entity-framework","823","64"
"2015","2","symfony","823","64"
"2015","2","shell","804","66"
"2015","2","python-3.x","791","67"
"2015","2",".htaccess","787","68"
"2015","2","ruby-on-rails-4","778","69"
"2015","2","rest","778","69"
"2015","2","android-studio","772","71"
"2015","2","facebook","767","72"
"2015","2","performance","761","73"
"2015","2","hibernate","748","74"
"2015","2","sqlite","746","75"
"2015","2","winforms","733","76"
"2015","2","maven","725","77"
"2015","2","cordova","699","78"
"2015","2","loops","689","79"
"2015","2","qt","688","80"
"2015","2","swing","688","80"
"2015","2","spring-mvc","672","82"
"2015","2","class","671","83"
"2015","2","powershell","670","84"
"2015","2","file","661","85"
"2015","2","csv","659","86"
"2015","2","codeigniter","658","87"
"2015","2","google-maps","654","88"
"2015","2","c++11","654","88"
"2015","2","uitableview","650","90"
"2015","2","linq","640","91"
"2015","2","meteor","632","92"
"2015","2","visual-studio-2013","631","93"
"2015","2","sockets","630","94"
"2015","2","date","626","95"
"2015","2","sorting","622","96"
"2015","2","google-chrome","611","97"
"2015","2","jsp","603","98"
"2015","2","parse-platform","599","99"
"2015","2","hadoop","597","100"
"2015","3","javascript","20630","1"
"2015","3","java","19852","2"
"2015","3","php","15071","3"
"2015","3","android","14217","4"
"2015","3","c#","13322","5"
"2015","3","python","11656","6"
"2015","3","html","11426","7"
"2015","3","jquery","11221","8"
"2015","3","ios","8347","9"
"2015","3","css","7570","10"
"2015","3","c++","7413","11"
"2015","3","mysql","6657","12"
"2015","3","angularjs","5316","13"
"2015","3","sql","5001","14"
"2015","3","arrays","4167","15"
"2015","3","c","3925","16"
"2015","3","swift","3608","17"
"2015","3","r","3573","18"
"2015","3","ruby-on-rails","3520","19"
"2015","3","objective-c","3294","20"
"2015","3","json","3240","21"
"2015","3","asp.net","3192","22"
"2015","3","sql-server","3022","23"
"2015","3","node.js","2748","24"
"2015","3","regex","2558","25"
"2015","3","ruby","2466","26"
"2015","3","ajax","2329","27"
"2015","3","linux","2242","28"
"2015","3","excel","2223","29"
"2015","3","xml","2096","30"
"2015","3","asp.net-mvc","2050","31"
"2015","3",".net","1946","32"
"2015","3","django","1831","33"
"2015","3","spring","1828","34"
"2015","3","string","1798","35"
"2015","3","database","1766","36"
"2015","3","xcode","1713","37"
"2015","3","vba","1703","38"
"2015","3","wordpress","1695","39"
"2015","3","twitter-bootstrap","1669","40"
"2015","3","bash","1459","41"
"2015","3","eclipse","1415","42"
"2015","3","matlab","1388","43"
"2015","3","wpf","1387","44"
"2015","3","vb.net","1375","45"
"2015","3","multithreading","1316","46"
"2015","3","windows","1302","47"
"2015","3","oracle","1291","48"
"2015","3","mongodb","1266","49"
"2015","3","python-2.7","1233","50"
"2015","3","git","1223","51"
"2015","3","forms","1182","52"
"2015","3","iphone","1165","53"
"2015","3","laravel","1150","54"
"2015","3","algorithm","1102","55"
"2015","3","image","1092","56"
"2015","3","excel-vba","1064","57"
"2015","3","list","1057","58"
"2015","3","macos","1040","59"
"2015","3","scala","1012","60"
"2015","3","postgresql","1004","61"
"2015","3","apache","975","62"
"2015","3","sqlite","968","63"
"2015","3","python-3.x","918","64"
"2015","3","swing","916","65"
"2015","3","entity-framework","910","66"
"2015","3","ruby-on-rails-4","888","67"
"2015","3","function","888","67"
"2015","3","rest","885","69"
"2015","3","shell","882","70"
"2015","3","symfony","881","71"
"2015","3","facebook","879","72"
"2015","3",".htaccess","860","73"
"2015","3","performance","847","74"
"2015","3","maven","846","75"
"2015","3","android-studio","838","76"
"2015","3","cordova","831","77"
"2015","3","hibernate","798","78"
"2015","3","qt","795","79"
"2015","3","loops","784","80"
"2015","3","sorting","770","81"
"2015","3","spring-mvc","767","82"
"2015","3","uitableview","765","83"
"2015","3","file","759","84"
"2015","3","winforms","746","85"
"2015","3","meteor","744","86"
"2015","3","linq","739","87"
"2015","3","class","735","88"
"2015","3","csv","726","89"
"2015","3","sockets","725","90"
"2015","3","visual-studio-2013","720","91"
"2015","3","powershell","714","92"
"2015","3","c++11","713","93"
"2015","3","codeigniter","710","94"
"2015","3","visual-studio","699","95"
"2015","3","google-maps","692","96"
"2015","3","parse-platform","676","97"
"2015","3","pandas","674","98"
"2015","3","perl","664","99"
"2015","3","jsp","664","99"
"2015","4","javascript","20991","1"
"2015","4","java","19893","2"
"2015","4","php","15133","3"
"2015","4","android","14473","4"
"2015","4","c#","13154","5"
"2015","4","python","11489","6"
"2015","4","html","11330","7"
"2015","4","jquery","11081","8"
"2015","4","ios","8497","9"
"2015","4","css","7613","10"
"2015","4","c++","7166","11"
"2015","4","mysql","6559","12"
"2015","4","angularjs","5360","13"
"2015","4","sql","4903","14"
"2015","4","arrays","4150","15"
"2015","4","swift","4032","16"
"2015","4","c","3965","17"
"2015","4","ruby-on-rails","3419","18"
"2015","4","objective-c","3390","19"
"2015","4","r","3336","20"
"2015","4","json","3207","21"
"2015","4","asp.net","2969","22"
"2015","4","node.js","2904","23"
"2015","4","sql-server","2825","24"
"2015","4","ruby","2510","25"
"2015","4","regex","2329","26"
"2015","4","ajax","2247","27"
"2015","4","linux","2219","28"
"2015","4","excel","2119","29"
"2015","4","xml","2073","30"
"2015","4","asp.net-mvc","1974","31"
"2015","4",".net","1909","32"
"2015","4","spring","1823","33"
"2015","4","wordpress","1815","34"
"2015","4","xcode","1764","35"
"2015","4","twitter-bootstrap","1763","36"
"2015","4","django","1758","37"
"2015","4","string","1737","38"
"2015","4","database","1726","39"
"2015","4","vba","1667","40"
"2015","4","matlab","1530","41"
"2015","4","mongodb","1513","42"
"2015","4","wpf","1449","43"
"2015","4","bash","1409","44"
"2015","4","eclipse","1407","45"
"2015","4","vb.net","1349","46"
"2015","4","multithreading","1343","47"
"2015","4","windows","1290","48"
"2015","4","oracle","1286","49"
"2015","4","python-2.7","1269","50"
"2015","4","laravel","1207","51"
"2015","4","git","1186","52"
"2015","4","algorithm","1172","53"
"2015","4","forms","1111","54"
"2015","4","image","1085","55"
"2015","4","postgresql","1078","56"
"2015","4","iphone","1051","57"
"2015","4","macos","1047","58"
"2015","4","facebook","1033","59"
"2015","4","scala","1032","60"
"2015","4","swing","1009","61"
"2015","4","apache","1002","62"
"2015","4","excel-vba","997","63"
"2015","4","sqlite","984","64"
"2015","4","list","947","65"
"2015","4","function","931","66"
"2015","4","python-3.x","926","67"
"2015","4","shell","903","68"
"2015","4","entity-framework","900","69"
"2015","4","ruby-on-rails-4","890","70"
"2015","4","symfony","876","71"
"2015","4","sorting","870","72"
"2015","4","rest","866","73"
"2015","4","hibernate","861","74"
"2015","4","cordova","856","75"
"2015","4","android-studio","829","76"
"2015","4",".htaccess","826","77"
"2015","4","performance","812","78"
"2015","4","qt","809","79"
"2015","4","maven","809","79"
"2015","4","csv","799","81"
"2015","4","meteor","795","82"
"2015","4","file","783","83"
"2015","4","uitableview","782","84"
"2015","4","parse-platform","768","85"
"2015","4","linq","763","86"
"2015","4","google-maps","760","87"
"2015","4","visual-studio-2013","749","88"
"2015","4","powershell","747","89"
"2015","4","class","730","90"
"2015","4","loops","710","91"
"2015","4","winforms","705","92"
"2015","4","pandas","705","92"
"2015","4","laravel-5","703","94"
"2015","4","sockets","701","95"
"2015","4","google-chrome","687","96"
"2015","4","spring-mvc","687","96"
"2015","4","date","686","98"
"2015","4","visual-studio","684","99"
"2015","4","dictionary","678","100"
"2015","5","javascript","22241","1"
"2015","5","java","18603","2"
"2015","5","php","14711","3"
"2015","5","android","14095","4"
"2015","5","c#","13431","5"
"2015","5","html","11588","6"
"2015","5","jquery","11378","7"
"2015","5","python","11251","8"
"2015","5","ios","8242","9"
"2015","5","css","7708","10"
"2015","5","c++","6843","11"
"2015","5","mysql","6379","12"
"2015","5","angularjs","5757","13"
"2015","5","sql","4693","14"
"2015","5","swift","3812","15"
"2015","5","arrays","3789","16"
"2015","5","ruby-on-rails","3543","17"
"2015","5","c","3531","18"
"2015","5","r","3435","19"
"2015","5","json","3304","20"
"2015","5","objective-c","3139","21"
"2015","5","asp.net","3081","22"
"2015","5","node.js","3059","23"
"2015","5","sql-server","2804","24"
"2015","5","ruby","2510","25"
"2015","5","regex","2423","26"
"2015","5","excel","2300","27"
"2015","5","ajax","2259","28"
"2015","5","asp.net-mvc","2066","29"
"2015","5","linux","2020","30"
"2015","5","xml","2004","31"
"2015","5","django","1922","32"
"2015","5",".net","1920","33"
"2015","5","twitter-bootstrap","1854","34"
"2015","5","vba","1711","35"
"2015","5","spring","1684","36"
"2015","5","wordpress","1684","36"
"2015","5","string","1624","38"
"2015","5","mongodb","1528","39"
"2015","5","wpf","1478","40"
"2015","5","database","1461","41"
"2015","5","matlab","1394","42"
"2015","5","multithreading","1390","43"
"2015","5","vb.net","1341","44"
"2015","5","eclipse","1283","45"
"2015","5","bash","1260","46"
"2015","5","git","1247","47"
"2015","5","oracle","1241","48"
"2015","5","xcode","1232","49"
"2015","5","windows","1228","50"
"2015","5","excel-vba","1192","51"
"2015","5","python-2.7","1174","52"
"2015","5","postgresql","1108","53"
"2015","5","laravel","1103","54"
"2015","5","apache","1099","55"
"2015","5","forms","1099","55"
"2015","5","scala","1055","57"
"2015","5","algorithm","1034","58"
"2015","5","image","1031","59"
"2015","5","macos","1004","60"
"2015","5","swing","997","61"
"2015","5","list","986","62"
"2015","5","facebook","982","63"
"2015","5","cordova","950","64"
"2015","5","entity-framework","924","65"
"2015","5","iphone","896","66"
"2015","5","ruby-on-rails-4","881","67"
"2015","5",".htaccess","873","68"
"2015","5","rest","869","69"
"2015","5","symfony","861","70"
"2015","5","function","856","71"
"2015","5","android-studio","840","72"
"2015","5","parse-platform","820","73"
"2015","5","hibernate","810","74"
"2015","5","python-3.x","805","75"
"2015","5","maven","800","76"
"2015","5","performance","794","77"
"2015","5","sqlite","786","78"
"2015","5","shell","782","79"
"2015","5","qt","773","80"
"2015","5","uitableview","771","81"
"2015","5","winforms","764","82"
"2015","5","google-maps","758","83"
"2015","5","visual-studio","741","84"
"2015","5","meteor","733","85"
"2015","5","codeigniter","732","86"
"2015","5","linq","730","87"
"2015","5","laravel-5","719","88"
"2015","5","file","718","89"
"2015","5","date","717","90"
"2015","5","visual-studio-2013","717","90"
"2015","5","sorting","705","92"
"2015","5","csv","704","93"
"2015","5","sockets","703","94"
"2015","5","loops","694","95"
"2015","5","powershell","691","96"
"2015","5","google-chrome","690","97"
"2015","5","pandas","671","98"
"2015","5","azure","668","99"
"2015","5","amazon-web-services","664","100"
"2015","6","javascript","22700","1"
"2015","6","java","17924","2"
"2015","6","php","14502","3"
"2015","6","android","13847","4"
"2015","6","c#","13596","5"
"2015","6","python","11843","6"
"2015","6","html","11711","7"
"2015","6","jquery","11510","8"
"2015","6","ios","8473","9"
"2015","6","css","7863","10"
"2015","6","c++","6536","11"
"2015","6","mysql","6330","12"
"2015","6","angularjs","5998","13"
"2015","6","sql","4765","14"
"2015","6","swift","4340","15"
"2015","6","ruby-on-rails","3670","16"
"2015","6","arrays","3618","17"
"2015","6","r","3438","18"
"2015","6","node.js","3303","19"
"2015","6","json","3296","20"
"2015","6","c","3174","21"
"2015","6","asp.net","3163","22"
"2015","6","objective-c","3133","23"
"2015","6","sql-server","2974","24"
"2015","6","excel","2802","25"
"2015","6","regex","2640","26"
"2015","6","ruby","2583","27"
"2015","6","ajax","2423","28"
"2015","6","asp.net-mvc","2267","29"
"2015","6","linux","2202","30"
"2015","6","xml","2169","31"
"2015","6",".net","2131","32"
"2015","6","vba","2058","33"
"2015","6","django","1995","34"
"2015","6","twitter-bootstrap","1871","35"
"2015","6","spring","1745","36"
"2015","6","wordpress","1648","37"
"2015","6","database","1610","38"
"2015","6","mongodb","1532","39"
"2015","6","string","1505","40"
"2015","6","xcode","1487","41"
"2015","6","wpf","1459","42"
"2015","6","excel-vba","1401","43"
"2015","6","windows","1396","44"
"2015","6","vb.net","1388","45"
"2015","6","bash","1378","46"
"2015","6","multithreading","1368","47"
"2015","6","eclipse","1323","48"
"2015","6","git","1304","49"
"2015","6","python-2.7","1294","50"
"2015","6","matlab","1222","51"
"2015","6","scala","1190","52"
"2015","6","oracle","1179","53"
"2015","6","laravel","1126","54"
"2015","6","postgresql","1117","55"
"2015","6","forms","1091","56"
"2015","6","apache","1033","57"
"2015","6","image","1033","57"
"2015","6","macos","1032","59"
"2015","6","algorithm","1003","60"
"2015","6","iphone","969","61"
"2015","6","entity-framework","964","62"
"2015","6","ruby-on-rails-4","932","63"
"2015","6","android-studio","909","64"
"2015","6","rest","904","65"
"2015","6","symfony","899","66"
"2015","6","cordova","895","67"
"2015","6","shell","879","68"
"2015","6","maven","874","69"
"2015","6","facebook","867","70"
"2015","6","list","862","71"
"2015","6","csv","837","72"
"2015","6",".htaccess","817","73"
"2015","6","google-maps","812","74"
"2015","6","meteor","805","75"
"2015","6","qt","794","76"
"2015","6","swing","789","77"
"2015","6","sqlite","787","78"
"2015","6","python-3.x","786","79"
"2015","6","laravel-5","781","80"
"2015","6","performance","778","81"
"2015","6","parse-platform","775","82"
"2015","6","pandas","772","83"
"2015","6","linq","770","84"
"2015","6","uitableview","769","85"
"2015","6","powershell","766","86"
"2015","6","winforms","763","87"
"2015","6","hibernate","759","88"
"2015","6","amazon-web-services","744","89"
"2015","6","visual-studio-2013","727","90"
"2015","6","codeigniter","727","90"
"2015","6","visual-studio","717","92"
"2015","6","google-chrome","715","93"
"2015","6","selenium","707","94"
"2015","6","function","705","95"
"2015","6","unit-testing","696","96"
"2015","6","date","682","97"
"2015","6","azure","669","98"
"2015","6","file","666","99"
"2015","6","sockets","657","100"
"2015","7","javascript","24078","1"
"2015","7","java","18763","2"
"2015","7","php","15539","3"
"2015","7","android","14803","4"
"2015","7","c#","14181","5"
"2015","7","python","12363","6"
"2015","7","html","12043","7"
"2015","7","jquery","11691","8"
"2015","7","ios","9213","9"
"2015","7","css","8123","10"
"2015","7","mysql","6750","11"
"2015","7","c++","6726","12"
"2015","7","angularjs","6574","13"
"2015","7","swift","5164","14"
"2015","7","sql","4887","15"
"2015","7","r","3988","16"
"2015","7","ruby-on-rails","3822","17"
"2015","7","arrays","3703","18"
"2015","7","json","3648","19"
"2015","7","node.js","3476","20"
"2015","7","objective-c","3322","21"
"2015","7","asp.net","3132","22"
"2015","7","sql-server","2980","23"
"2015","7","excel","2848","24"
"2015","7","c","2823","25"
"2015","7","regex","2612","26"
"2015","7","ruby","2587","27"
"2015","7","ajax","2415","28"
"2015","7","xml","2201","29"
"2015","7","django","2198","30"
"2015","7","vba","2194","31"
"2015","7","asp.net-mvc","2191","32"
"2015","7","linux","2134","33"
"2015","7",".net","2023","34"
"2015","7","twitter-bootstrap","2000","35"
"2015","7","spring","1898","36"
"2015","7","xcode","1879","37"
"2015","7","wordpress","1729","38"
"2015","7","string","1546","39"
"2015","7","wpf","1543","40"
"2015","7","mongodb","1522","41"
"2015","7","database","1518","42"
"2015","7","windows","1450","43"
"2015","7","excel-vba","1437","44"
"2015","7","vb.net","1375","45"
"2015","7","git","1353","46"
"2015","7","python-2.7","1351","47"
"2015","7","eclipse","1344","48"
"2015","7","laravel","1326","49"
"2015","7","multithreading","1322","50"
"2015","7","bash","1282","51"
"2015","7","oracle","1263","52"
"2015","7","postgresql","1215","53"
"2015","7","forms","1193","54"
"2015","7","scala","1190","55"
"2015","7","iphone","1183","56"
"2015","7","matlab","1127","57"
"2015","7","macos","1067","58"
"2015","7","apache","1056","59"
"2015","7","image","1036","60"
"2015","7","rest","1022","61"
"2015","7","ruby-on-rails-4","1010","62"
"2015","7","entity-framework","969","63"
"2015","7","maven","967","64"
"2015","7","algorithm","966","65"
"2015","7","facebook","933","66"
"2015","7","cordova","930","67"
"2015","7","python-3.x","919","68"
"2015","7","symfony","917","69"
"2015","7","hibernate","901","70"
"2015","7","list","883","71"
"2015","7","parse-platform","880","72"
"2015","7","csv","876","73"
"2015","7","visual-studio","869","74"
"2015","7","pandas","862","75"
"2015","7","qt","859","76"
"2015","7",".htaccess","858","77"
"2015","7","powershell","848","78"
"2015","7","laravel-5","846","79"
"2015","7","selenium","839","80"
"2015","7","uitableview","833","81"
"2015","7","shell","829","82"
"2015","7","function","815","83"
"2015","7","amazon-web-services","814","84"
"2015","7","sqlite","804","85"
"2015","7","meteor","801","86"
"2015","7","android-studio","791","87"
"2015","7","google-maps","783","88"
"2015","7","linq","774","89"
"2015","7","performance","771","90"
"2015","7","swing","761","91"
"2015","7","c++11","758","92"
"2015","7","apache-spark","751","93"
"2015","7","codeigniter","727","94"
"2015","7","unit-testing","723","95"
"2015","7","spring-mvc","716","96"
"2015","7","date","712","97"
"2015","7","android-fragments","712","97"
"2015","7","google-chrome","702","99"
"2015","7","sorting","697","100"
"2015","8","javascript","22214","1"
"2015","8","java","17140","2"
"2015","8","php","14370","3"
"2015","8","android","14285","4"
"2015","8","c#","13291","5"
"2015","8","html","11293","6"
"2015","8","python","11258","7"
"2015","8","jquery","10985","8"
"2015","8","ios","8789","9"
"2015","8","css","7663","10"
"2015","8","angularjs","6099","11"
"2015","8","mysql","5980","12"
"2015","8","c++","5893","13"
"2015","8","swift","5092","14"
"2015","8","sql","4493","15"
"2015","8","ruby-on-rails","3596","16"
"2015","8","r","3498","17"
"2015","8","node.js","3397","18"
"2015","8","arrays","3329","19"
"2015","8","json","3269","20"
"2015","8","objective-c","2992","21"
"2015","8","asp.net","2932","22"
"2015","8","sql-server","2916","23"
"2015","8","c","2585","24"
"2015","8","excel","2542","25"
"2015","8","regex","2425","26"
"2015","8","ruby","2321","27"
"2015","8","ajax","2229","28"
"2015","8","vba","2051","29"
"2015","8","asp.net-mvc","2043","30"
"2015","8","xml","1964","31"
"2015","8","django","1940","32"
"2015","8",".net","1920","33"
"2015","8","spring","1905","34"
"2015","8","linux","1832","35"
"2015","8","twitter-bootstrap","1825","36"
"2015","8","wordpress","1695","37"
"2015","8","xcode","1512","38"
"2015","8","database","1485","39"
"2015","8","wpf","1462","40"
"2015","8","string","1442","41"
"2015","8","windows","1416","42"
"2015","8","mongodb","1413","43"
"2015","8","git","1320","44"
"2015","8","excel-vba","1310","45"
"2015","8","laravel","1275","46"
"2015","8","vb.net","1235","47"
"2015","8","python-2.7","1230","48"
"2015","8","multithreading","1225","49"
"2015","8","eclipse","1208","50"
"2015","8","bash","1185","51"
"2015","8","forms","1164","52"
"2015","8","oracle","1152","53"
"2015","8","scala","1149","54"
"2015","8","postgresql","1132","55"
"2015","8","iphone","1044","56"
"2015","8","matlab","1025","57"
"2015","8","android-studio","983","58"
"2015","8","macos","974","59"
"2015","8","image","964","60"
"2015","8","algorithm","961","61"
"2015","8","visual-studio","960","62"
"2015","8","ruby-on-rails-4","948","63"
"2015","8","entity-framework","937","64"
"2015","8","parse-platform","929","65"
"2015","8","symfony","910","66"
"2015","8","apache","896","67"
"2015","8","rest","891","68"
"2015","8","maven","873","69"
"2015","8","uitableview","858","70"
"2015","8","hibernate","853","71"
"2015","8","python-3.x","842","72"
"2015","8","facebook","830","73"
"2015","8","cordova","818","74"
"2015","8","powershell","812","75"
"2015","8","meteor","806","76"
"2015","8","sqlite","787","77"
"2015","8","list","770","78"
"2015","8",".htaccess","768","79"
"2015","8","visual-studio-2015","759","80"
"2015","8","pandas","756","81"
"2015","8","codeigniter","751","82"
"2015","8","csv","744","83"
"2015","8","spring-mvc","735","84"
"2015","8","performance","733","85"
"2015","8","qt","733","85"
"2015","8","google-maps","725","87"
"2015","8","amazon-web-services","724","88"
"2015","8","unit-testing","720","89"
"2015","8","shell","717","90"
"2015","8","android-layout","717","90"
"2015","8","selenium","704","92"
"2015","8","linq","701","93"
"2015","8","xaml","701","93"
"2015","8","function","700","95"
"2015","8","azure","699","96"
"2015","8","laravel-5","689","97"
"2015","8","winforms","684","98"
"2015","8","date","676","99"
"2015","8","swing","667","100"
"2015","9","javascript","21492","1"
"2015","9","java","17010","2"
"2015","9","php","13632","3"
"2015","9","android","13290","4"
"2015","9","c#","12957","5"
"2015","9","python","11001","6"
"2015","9","html","10942","7"
"2015","9","jquery","10575","8"
"2015","9","ios","8912","9"
"2015","9","css","7368","10"
"2015","9","mysql","6064","11"
"2015","9","c++","5932","12"
"2015","9","angularjs","5914","13"
"2015","9","swift","4565","14"
"2015","9","sql","4327","15"
"2015","9","arrays","3457","16"
"2015","9","r","3341","17"
"2015","9","ruby-on-rails","3294","18"
"2015","9","node.js","3218","19"
"2015","9","c","3093","20"
"2015","9","json","3069","21"
"2015","9","objective-c","2883","22"
"2015","9","asp.net","2816","23"
"2015","9","sql-server","2681","24"
"2015","9","excel","2250","25"
"2015","9","regex","2180","26"
"2015","9","ruby","2167","27"
"2015","9","ajax","2158","28"
"2015","9",".net","2114","29"
"2015","9","asp.net-mvc","1980","30"
"2015","9","django","1945","31"
"2015","9","linux","1889","32"
"2015","9","spring","1883","33"
"2015","9","xcode","1818","34"
"2015","9","xml","1812","35"
"2015","9","vba","1663","36"
"2015","9","twitter-bootstrap","1659","37"
"2015","9","wordpress","1659","37"
"2015","9","string","1446","39"
"2015","9","wpf","1404","40"
"2015","9","mongodb","1398","41"
"2015","9","database","1395","42"
"2015","9","windows","1286","43"
"2015","9","vb.net","1245","44"
"2015","9","python-2.7","1240","45"
"2015","9","git","1237","46"
"2015","9","multithreading","1204","47"
"2015","9","scala","1194","48"
"2015","9","oracle","1170","49"
"2015","9","laravel","1157","50"
"2015","9","eclipse","1142","51"
"2015","9","bash","1136","52"
"2015","9","postgresql","1113","53"
"2015","9","excel-vba","1076","54"
"2015","9","macos","1040","55"
"2015","9","iphone","1024","56"
"2015","9","visual-studio","1004","57"
"2015","9","algorithm","983","58"
"2015","9","matlab","938","59"
"2015","9","forms","935","60"
"2015","9","entity-framework","931","61"
"2015","9","hibernate","912","62"
"2015","9","ios9","901","63"
"2015","9","maven","888","64"
"2015","9","apache","887","65"
"2015","9","rest","876","66"
"2015","9","parse-platform","865","67"
"2015","9","cordova","858","68"
"2015","9","image","855","69"
"2015","9","list","853","70"
"2015","9","python-3.x","849","71"
"2015","9","swift2","846","72"
"2015","9","android-studio","826","73"
"2015","9","symfony","825","74"
"2015","9","ruby-on-rails-4","815","75"
"2015","9","facebook","805","76"
"2015","9","pandas","803","77"
"2015","9",".htaccess","801","78"
"2015","9","sqlite","788","79"
"2015","9","spring-mvc","764","80"
"2015","9","loops","760","81"
"2015","9","performance","746","82"
"2015","9","meteor","745","83"
"2015","9","reactjs","744","84"
"2015","9","azure","740","85"
"2015","9","csv","738","86"
"2015","9","function","725","87"
"2015","9","codeigniter","725","87"
"2015","9","uitableview","716","89"
"2015","9","winforms","712","90"
"2015","9","powershell","712","90"
"2015","9","selenium","711","92"
"2015","9","google-chrome","706","93"
"2015","9","amazon-web-services","700","94"
"2015","9","shell","693","95"
"2015","9","android-fragments","688","96"
"2015","9","qt","683","97"
"2015","9","linq","677","98"
"2015","9","unit-testing","676","99"
"2015","9","sorting","671","100"
"2015","10","javascript","21893","1"
"2015","10","java","18604","2"
"2015","10","php","14027","3"
"2015","10","android","13916","4"
"2015","10","c#","12841","5"
"2015","10","python","12533","6"
"2015","10","html","11027","7"
"2015","10","jquery","10623","8"
"2015","10","ios","8719","9"
"2015","10","css","7402","10"
"2015","10","c++","7068","11"
"2015","10","mysql","6122","12"
"2015","10","angularjs","6081","13"
"2015","10","sql","4455","14"
"2015","10","swift","4308","15"
"2015","10","arrays","3931","16"
"2015","10","c","3691","17"
"2015","10","r","3691","17"
"2015","10","json","3316","19"
"2015","10","node.js","3311","20"
"2015","10","ruby-on-rails","3228","21"
"2015","10","objective-c","2838","22"
"2015","10","asp.net","2724","23"
"2015","10","sql-server","2686","24"
"2015","10","regex","2368","25"
"2015","10","excel","2355","26"
"2015","10","ajax","2254","27"
"2015","10","ruby","2197","28"
"2015","10","linux","2115","29"
"2015","10",".net","2030","30"
"2015","10","django","1989","31"
"2015","10","xml","1895","32"
"2015","10","asp.net-mvc","1870","33"
"2015","10","vba","1786","34"
"2015","10","string","1774","35"
"2015","10","spring","1768","36"
"2015","10","wordpress","1684","37"
"2015","10","xcode","1676","38"
"2015","10","twitter-bootstrap","1610","39"
"2015","10","database","1462","40"
"2015","10","mongodb","1425","41"
"2015","10","wpf","1378","42"
"2015","10","python-2.7","1357","43"
"2015","10","bash","1320","44"
"2015","10","windows","1307","45"
"2015","10","laravel","1305","46"
"2015","10","multithreading","1256","47"
